,created_date,name,office,position,uuid,Декларант/активи у дорогоцінних (банківських) металах/UAH,Декларант/активи у дорогоцінних (банківських) металах/USD,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/USD,Декларант/готівкові кошти/BGN,Декларант/готівкові кошти/CAD,Декларант/готівкові кошти/CHF,Декларант/готівкові кошти/CNY,Декларант/готівкові кошти/EUR,Декларант/готівкові кошти/GBP,Декларант/готівкові кошти/GEL,Декларант/готівкові кошти/HKD,Декларант/готівкові кошти/HUF,Декларант/готівкові кошти/JPY,Декларант/готівкові кошти/NOK,Декларант/готівкові кошти/PLN,Декларант/готівкові кошти/QAR,Декларант/готівкові кошти/RUB,Декларант/готівкові кошти/SAR,Декларант/готівкові кошти/UAH,Декларант/готівкові кошти/USD,"Декларант/кошти, позичені третім особам/EUR","Декларант/кошти, позичені третім особам/GBP","Декларант/кошти, позичені третім особам/UAH","Декларант/кошти, позичені третім особам/USD","Декларант/кошти, розміщені на банківських рахунках/CAD","Декларант/кошти, розміщені на банківських рахунках/CHF","Декларант/кошти, розміщені на банківських рахунках/DKK","Декларант/кошти, розміщені на банківських рахунках/EUR","Декларант/кошти, розміщені на банківських рахунках/GBP","Декларант/кошти, розміщені на банківських рахунках/GEL","Декларант/кошти, розміщені на банківських рахунках/RUB","Декларант/кошти, розміщені на банківських рахунках/UAH","Декларант/кошти, розміщені на банківських рахунках/USD",Декларант/інше/EUR,Декларант/інше/RUB,Декларант/інше/UAH,Декларант/інше/USD,Родина/активи у дорогоцінних (банківських) металах/UAH,Родина/активи у дорогоцінних (банківських) металах/USD,Родина/внески до кредитних спілок та інших небанківських фінансових установ/EUR,Родина/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Родина/внески до кредитних спілок та інших небанківських фінансових установ/USD,Родина/готівкові кошти/CAD,Родина/готівкові кошти/CHF,Родина/готівкові кошти/EUR,Родина/готівкові кошти/GBP,Родина/готівкові кошти/HUF,Родина/готівкові кошти/NOK,Родина/готівкові кошти/PLN,Родина/готівкові кошти/RUB,Родина/готівкові кошти/UAH,Родина/готівкові кошти/USD,"Родина/кошти, позичені третім особам/EUR","Родина/кошти, позичені третім особам/UAH","Родина/кошти, позичені третім особам/USD","Родина/кошти, розміщені на банківських рахунках/CAD","Родина/кошти, розміщені на банківських рахунках/CHF","Родина/кошти, розміщені на банківських рахунках/EUR","Родина/кошти, розміщені на банківських рахунках/GBP","Родина/кошти, розміщені на банківських рахунках/RUB","Родина/кошти, розміщені на банківських рахунках/SEK","Родина/кошти, розміщені на банківських рахунках/UAH","Родина/кошти, розміщені на банківських рахунках/USD",Родина/інше/EUR,Родина/інше/RUB,Родина/інше/UAH,Родина/інше/USD
18118,2016-10-28 0:00:00,Пержинська Світлана Григорівна,Обухівський відділ Києво-Святошинської місцевої прокуратури Київської області,прокурор відділу,a554aaac-96ce-4c77-a536-08d91026818c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10609,2016-10-31 0:00:00,Перч Юрій Миколайович,Прокуратура Чернівецької області,прокурор відділу,7d3c90a3-35d0-4fbc-9843-8aee1d959d96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37995,2016-10-31 0:00:00,Петренко Марина Сергіївна,макарівськи відділ києво-святошинської місцевої прокуратури київської області,прокурор відділу,348ce39c-c7f5-4bc9-8d10-90a794797817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33832,2016-10-21 0:00:00,Петренко Ольга Петрівна,Орджонікідзевський відділ Нікопольської місцевої прокуратури Дніпропетровської області,прокурор відділу,49e589f2-5f7a-478c-b665-c590f09de230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76426,2016-10-27 0:00:00,Петрецька Ганна Михайлівна,прокуратура Закарпатської області,прокурор відділу,dc59c8b3-06d2-4535-b5fc-ed44df761a95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91644,2016-10-26 0:00:00,Петрик Віталій Анатолійович,Генеральна прокуратура України,Прокурор відділу,819db15a-b6ef-4c36-ad98-0820ccbed1c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87497,2016-10-26 0:00:00,Петрів Андрій Ігорович,прокуратура Івано-Франківської області,прокурор відділу,835f05a6-d0c6-4a85-91f9-e22cfbd5fdbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,2016-10-27 0:00:00,Петрович Андрій Костянтинович,прокуратура Чернівецької області,прокурор відділу,7c101b2b-76dd-4af0-ad62-53eee57fa0f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32284,2016-10-28 0:00:00,Петровський Євген Вікторович,прокуратура Дніпропетровської області,прокурор відділу,b97008be-5fc6-4b35-8eb2-31d2906b3c25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53591,2016-10-28 0:00:00,Пивоваров Роман Миколайович,Прокуратура Дніпропетровської області,прокурор відділу,b7319100-73b8-4051-aaf9-0a2301f29b9e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71327,2016-10-28 0:00:00,Пироженко Андрій Олександрович,Відділ нагляду за додержанням законів територіальними органами поліції при провадженні досудового розслідування та підтриманням державного обвинувачення управління нагляду у кримінальному провадженні прокуратури Черкаської області ,прокурор відділу,f0a88f1f-d9cc-4d54-9d69-caa290f94ea1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,35940,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94164,2016-10-13 0:00:00,Писаренко Лариса Миколаївна,прокуратура Кіровоградської області,прокурор відділу,360b7aad-9bb2-4e53-a55b-8e9df234f28f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81538,2016-10-28 0:00:00,Пиць Надія Василівна,Прокуратура Львівської області,прокурор відділу,f48e8d85-a9f2-4493-8a7c-5fa4c394149f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30903,261607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40265,2016-10-28 0:00:00,ПІНІЧ ВІТАЛІЙ ЛЕОНІДОВИЧ,Генеральна прокуратура України,прокурор відділу,5f64f299-9b55-4ed5-af83-db96fbe58863,,,,,,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90381,2016-10-26 0:00:00,Піх Наталія Степанівна,Прокуратура Київської області,прокурор відділу,706c7c3e-b86a-4ba8-b05e-4523115834f3,,,,,,,,,,,,,,,,,,,,,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32232,2016-10-28 0:00:00,Піщевят Ігор Ігорович,прокуратура Одеської області відділ нагляду за додержанням закону органами СБУ та державної прикордонної служби,прокурор відділу,72b173bd-8a52-4a7b-bb26-c238b5c085ce,,,,,,,,,,,,,,,,,,,,,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27109,2016-10-28 0:00:00,Плахотник Олександр Петрович,Генеральна прокуратура України,Прокурор відділу,39892280-d832-4627-ad5b-83230a66fbdc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101164,2016-10-19 0:00:00,Плечук Микола Петрович,Горохівський відділ Володимир-Волинської місцевої прокуратури Волинської області,прокурор відділу,5c970fa4-357a-4902-a2b1-3338845f1dd2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42884,2016-10-27 0:00:00,Плиска Антон Костянтинович,Військова прокуратура Центрального регіону України,прокурор відділу,995ad6a5-5cba-42e6-8969-e8b285fad5c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41923,2016-10-25 0:00:00,Плиска Костянтин Валентинович,Генеральна прокуратура України,Прокурор відділу,26e29fcc-a2b5-416f-a40a-767bb9a42013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3062,2016-10-28 0:00:00,Плиска Тетяна Олександрівна,Прокуратура Київської області,прокурор відділу,dcb32490-f8d0-41fc-abc1-fefc9f897f18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97695,2016-10-27 0:00:00,Погоріляк Михайло Йосипович,Прокуратура Закарпатської області,Прокурор відділу,4da6de40-c9a3-4ccc-82ea-58fdc52585e7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15651,2016-10-12 0:00:00,Подолінний Леонід Анатолійович,Генеральна прокуратура України,Прокурор відділу,2629e54e-1720-4e28-b00e-ce07388018a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21355,2016-10-27 0:00:00,Подоляк Михайло Сергійович,Генеральна прокуратура України,прокурор відділу,6c9e051c-ef6a-42e6-b4d3-6d9fbedeacaa,,,,,,,,,,,,,,,,,,,,,15900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40103,2016-10-30 0:00:00,Подоляка Сергій Анатолійович,Генеральна прокуратура України,прокурор відділу,ebcd4051-89ff-4869-af12-652af4b03c01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46610,2016-10-24 0:00:00,Полторацька Тетяна Євгеніївна,"Прокуратура Донецької області, відділ представництва інтересів громадян та держави в суді управління представництва інтересів громадян та держави в суді ",прокурор відділу,214c0331-6e4a-4b76-abbf-ab8fb84ff86f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89491,2016-10-06 0:00:00,Полянський Олександр Сергійович,прокуратура Кіровоградської області ,прокурор відділу,144c60ee-eb12-46ca-b60f-1137df3fb1d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79794,2016-10-25 0:00:00,Пономаренко Андрій Олександрович,Харківська місцева прокуратура №3 Харківської області,прокурор відділу,3615b591-64d9-4fd1-8721-4debeb2df901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49685,2016-10-28 0:00:00,Пономаренко Артем Дмитрович,генеральна прокуратура україни Депаратамент з розслідування особливо важливих справ у сфері економіки,прокурор відділу,ba860e9f-f0e9-4ca3-b68e-32719421d24e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36641,2016-10-21 0:00:00,Пономаренко Артем Євгенович,прокуратура Дніпропетровської області,прокурор відділу,50571b1f-b7c5-4c3d-8985-90974fc8abb4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18511,2016-10-22 0:00:00,Пономаренко Дмитро Сергійович,Шосткинська місцева прокуратура,прокурор відділу,7aab4c0e-12b9-420c-b992-d1901fe95ee1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105196,2016-10-27 0:00:00,Пономарьов Антон Олександрович,прокуратура Автономної Республіки Крим,прокурор відділу,8e5081d5-e0a7-4e69-8be0-cc7e2381ae1f,,,,,,,,,,,,,,,,,,,,250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95748,2016-10-24 0:00:00,Понятенко Костянтин Андрійович,прокуратура Запорізької області,прокурор відділу,ce1ebc53-687a-488e-82bb-03255de24075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24471,2016-10-16 0:00:00,Попельнюк Валерія Володимирівна,прокуратура Київської області,прокурор відділу,9a9ab0b1-d705-40c8-98ec-be8dfefe17ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68046,2016-10-25 0:00:00,Потрамай Тетяна Анатоліївна,"Прокуратура Донецької області, управління представництва інтересів громадян та держави в суді, відділ представництва при виконанні судових рішень",Прокурор відділу,cb1b7985-965a-4e63-bea5-203cacfecbe1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44873,2016-10-29 0:00:00,Похілько Тетяна Василівна,Прокуратура Чернігівської області ,прокурор відділу,1f7c15c9-8b5b-4f3c-88e9-e753ed13dba1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21172,2016-10-28 0:00:00,Пояцика Сергій Миколайович,прокуратура Одеської області,прокурор відділу,236b9923-9669-4c95-be34-0ce618f13fe1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76874,2016-10-29 0:00:00,Прилипко Денис Олександрович,Прокуратура Одеської області,прокурор відділу,9ef6ab1f-0788-4612-b467-d11d91f118b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66739,2016-10-13 0:00:00,Приліпко Геннадій Анатолійович,Онуфріївський відділ Олександрійської місцевої прокуратури ,прокурор відділу,f63323ca-c436-4976-8caf-cd6133600df5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104316,2016-10-05 0:00:00,Приміч Ігор Геннадійович,Генаральна прокуратура України,Прокурор відділу,e4dcb8c4-d55c-4d45-9ffd-b20458371d4f,,,,,,,,,,,,,,,,,,,,,10035,,,,,,,,,,,,5074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41663,2016-10-14 0:00:00,Приходько Володимир Володимирович,Генеральна прокуратура України,прокурор відділу,f3bea1ac-83f2-4d73-9d04-4b5cdb1cf60b,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18841,2016-10-28 0:00:00,Приходько Іван Сергійович,Генеральна прокуратура України ,прокурор відділу,4559c538-3054-48cc-b25a-9e2ca55fd53c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37823,2016-10-30 0:00:00,Проданець Наталія Вікторівна,Генеральна прокуратура України,прокурор відділу,5b548daa-d8a6-4d11-bde1-ab6111705ce4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80422,2016-10-29 0:00:00,Просяник Валерій Анатолійович,Генеральна прокуратура ,прокурор відділу,e1eefead-9c3c-4a32-9f6e-fa86bf58f8ef,,,,,,,,,,,,,,,,,,,,,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27500,2016-10-26 0:00:00,Протасова Вероніка Юріївна,Прокуратура Вінницької області,прокурор відділу,75043737-34d4-47a2-a4a8-2b18d90aacd8,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23570,2016-10-21 0:00:00,Проценко Артем Євгенович,Прокуратура Запорізької області,прокурор відділу,d84699c2-c1b6-4d2b-8ea9-9b828117ef9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,,,,
36645,2016-10-28 0:00:00,Проць Олег Ярославович,Прокуратура Черкаської області,Прокурор відділу,afdc413b-1ff4-4d35-b08f-ffb513a2a4be,,,,,,,,,,,,,,,,,,,,,7500,,,,,,,,,,,,3038,,,,,,,,,,,,,,,,,,,,35000,,,,,,,,,,,,,,,
74925,2016-10-27 0:00:00,Проць Святослав Васильович,Прокуратура Львівської області,Прокурор відділу,9b3cb97e-a03e-4499-a466-8df632c421ef,,,,,,,,,,,,,,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,
97571,2016-10-28 0:00:00,Прудніков Віктор Геннадійович,прокуратура Харківської області,прокурор відділу,49f39275-dc2a-4d74-a730-de1210022b24,,,,,,,,,,,,,,,,,,,,110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500,,,,,,,,,,,,,,,
89836,2016-10-18 0:00:00,Пугачов Володимир Вікторович,Генеральна прокуратура України,Прокурор відділу,f5721e1d-3f9e-4c5f-bf5f-5aa152b94e02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000,,,,,,,,,,,,,,,,
99953,2016-10-20 0:00:00,Пузиревський Іван Євгенович,Генеральна прокуратура України,Прокурор відділу,2e045b02-5d4f-4c55-b839-fe0ca167ec01,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17457,2016-10-26 0:00:00,Пуляєв Ігор Васильович,Прокуратура Херсонської області,прокурор відділу,aa99071a-d068-4813-9c37-c17f8631d698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33171,2016-10-31 0:00:00,Путненко Наталія Василівна,прокуратура Луганської області,прокурор відділу,bf6d30bd-b7cb-4c76-be44-81ad328b28d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83456,2016-10-26 0:00:00,Радійчук Денис Ігорович,Бориспільська місцева прокуратура,прокурор відділу,8d87663c-059a-4c4f-b9a9-3cb782df9cfb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22833,2016-10-27 0:00:00,Ратушна Ольга Григорівна,прокурор Переяслав-Хмельницького відділу Бориспольської місцевої прокуратури,прокурор відділу,8d29d196-6f53-48ca-8a20-31cfe2eff6a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20204,2016-10-26 0:00:00,Рашевська Олена Юріївна,прокуратура Херсонської області,прокурор відділу,4aec0acc-19fb-438a-a699-b6d90aab902b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61558,2016-10-25 0:00:00,Ревут Світлана Миколаївна,Пологівський відділ Токмацької місцевої прокуратури Запорізької області,прокурор відділу,1870855d-9006-468a-915f-f3d497fa1376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94232,2016-10-31 0:00:00,Реган Юрій Анатолійович,Відділ процесуального керівництва у кримінальних провадженнях слідчих регіональної прокуратури Донецької області,Прокурор відділу,3e3e1de2-3a5a-49f9-9a56-421f32a5c91c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15622,2016-10-28 0:00:00,Рекеда Дмитро Юрійович,Прокуратура Одеської області,прокурор відділу,dafd0052-0fb3-4571-8d94-63c67eb28ec7,,,,,,,,,,,,,,,,,,,,110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,
69776,2016-10-28 0:00:00,Решетняк Дмитро Миколайович,Військова прокуратура Західного регіону України,Прокурор відділу,4ee8d7be-59bd-43bf-a8cb-c443dccb920f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30138,2016-10-30 0:00:00,Рибаков Сергій Олександрович,прокуратура Одеської області,прокурор відділу,e02b0069-6a84-4731-8d51-0a123fc70c0c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000,,,,,,,,,,,,,,,,
22840,2016-10-17 0:00:00,Рибалко Анна Андріївна,Прокуратура Дніпропетровської області,Прокурор відділу,484e576e-2567-43c7-927e-986376d9911d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,2016-10-26 0:00:00,Роговський Роман Ігорович,Прокуратура Хмельницької області,прокурор відділу,faabf1ce-28f9-4ea4-9682-e5834f13fe96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,,,,
26857,2016-10-28 0:00:00,Рогоза Людмила Володимирівна,Прокуратура Дніпропетровської області,прокурор відділу,72a763d7-1f70-4c49-b4e7-e79e7c9bdabc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62371,2016-10-11 0:00:00,Розенко Дмитро Олегович,прокуратура Чернігівської області ,прокурор відділу,a9fa10b4-8b20-458a-aa69-c5ad94918472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59043,2016-10-01 0:00:00,Розум Вікторія Дмитрівна,прокуратура Київської області,прокурор відділу,bdd3051d-b866-4559-994c-fff5283aacb4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
